business_id,business_name,rating,review_count,latitude,longitude,address,city,zip_code,price,is_closed,data_source
s9KIODVltDz3Debu5sczyQ,The Sunset Laundry,4.6,27,34.0984,-118.30004,5061 3/4 W Sunset Blvd,Los Angeles,90027,,False,yelp_api
jZ_wFljmbRGAaGDtUteqJg,Luxe Laundries,4.4,201,34.0996944,-118.3090951,1548 N Western Ave,Los Angeles,90027,$$,False,yelp_api
nl2tzXda06pJRv_ydBPZZQ,4 Season Laundromat,4.5,24,34.09108052974465,-118.3021067,5173 Santa Monica Blvd,Los Angeles,90029,$$,False,yelp_api
LEOTNNb_CzMIj8bbmYTTWg,Oasis Laundry,4.6,144,34.02589,-118.32662,2815 W Jefferson Blvd,Los Angeles,90018,$,False,yelp_api
koTRIvFZITMsXiXUjhameA,Laundry Breeze,4.3,145,34.04923725840201,-118.3857600023072,1661 S Robertson Blvd,Los Angeles,90035,$,False,yelp_api
05KqrTAobNtF5bt4v6TPCg,Prestige Green Touch Cleaners,4.7,242,34.05479,-118.37578,1232 S La Cienega Blvd,Los Angeles,90035,$$,False,yelp_api
iY9YKri6zSvQmem3QSxEag,Laverie,4.7,126,34.105263,-118.259267,2590 Glendale Blvd,Los Angeles,90039,$$,False,yelp_api
wqBPRx5MhpNzGZA8XfhYog,Vip Cleaners,4.0,51,34.0989,-118.344932,1539 N La Brea Ave,Los Angeles,90028,$,False,yelp_api
KofSVMGiXPQ1H124K-QgOQ,Express Laundry,4.7,11,34.08380960360843,-118.3023402645308,4671 Melrose Ave,Los Angeles,90029,,False,yelp_api
J3P3b1ZFs0w32ksntSDCYA,Los Lavaderos Coin Laundries,4.4,39,34.072494,-118.2916577,110 S Vermont Ave,Los Angeles,90004,$,False,yelp_api
K97tsmd9257X4aSZQmEeuA,The Laundry Basket,3.8,19,34.09088,-118.33666,6707 Santa Monica Blvd,Los Angeles,90038,,False,yelp_api
rtqMwxuPkjuHwZYkxJ_zew,Laundry Pop,4.0,79,34.09854578808559,-118.31191916229156,5609 W Sunset Blvd,Los Angeles,90028,,False,yelp_api
